fecha,hora,demanda
13/12/2013,22,368.235
13/12/2013,23,364.184
14/12/2013,0,352.042
14/12/2013,1,339.064
14/12/2013,2,320.091
14/12/2013,3,307.8
14/12/2013,4,297.632
14/12/2013,5,283.214
14/12/2013,6,266.947
14/12/2013,7,271.306
14/12/2013,8,290.533
14/12/2013,9,309.542
14/12/2013,10,315.285
14/12/2013,11,327.429
14/12/2013,12,343.681
14/12/2013,13,374.431
14/12/2013,14,405.721
14/12/2013,15,410.545
14/12/2013,16,402.507
14/12/2013,17,382.617
14/12/2013,18,355.096
14/12/2013,19,340.583
14/12/2013,20,376.346
14/12/2013,21,398.598
14/12/2013,22,394.525
14/12/2013,23,388.07
15/12/2013,0,379.15
15/12/2013,1,366.98
15/12/2013,2,347.898
15/12/2013,3,341.933
15/12/2013,4,331.008
15/12/2013,5,317.041
15/12/2013,6,294.345
15/12/2013,7,286.69
15/12/2013,8,288.766
15/12/2013,9,310.601
15/12/2013,10,317.235
15/12/2013,11,332.013
15/12/2013,12,355.418
15/12/2013,13,371.502
15/12/2013,14,395.724
15/12/2013,15,407.176
15/12/2013,16,401.188
15/12/2013,17,382.87
15/12/2013,18,356.036
15/12/2013,19,343.122
15/12/2013,20,375.059
15/12/2013,21,400.002
15/12/2013,22,417.163
15/12/2013,23,425.417
16/12/2013,0,420.093
16/12/2013,1,412.32
16/12/2013,2,394.985
16/12/2013,3,377.052
16/12/2013,4,358.445
16/12/2013,5,345.45
16/12/2013,6,327.954
16/12/2013,7,333.67
16/12/2013,8,349.835
16/12/2013,9,367.349
16/12/2013,10,376.62
16/12/2013,11,385.335
16/12/2013,12,406.104
16/12/2013,13,436.724
16/12/2013,14,404.106
16/12/2013,15,381.571
16/12/2013,16,417.54
16/12/2013,17,418.485
16/12/2013,18,385.315
16/12/2013,19,369.638
16/12/2013,20,399.242
16/12/2013,21,431.376
16/12/2013,22,446.869
16/12/2013,23,454.103
17/12/2013,0,439.499
17/12/2013,1,419.494
17/12/2013,2,398.131
17/12/2013,3,384.641
17/12/2013,4,366.414
17/12/2013,5,349.579
17/12/2013,6,327.105
17/12/2013,7,329.15
17/12/2013,8,340.021
17/12/2013,9,351.67
17/12/2013,10,361.802
17/12/2013,11,367.369
17/12/2013,12,383.884
17/12/2013,13,418.484
17/12/2013,14,450.003
17/12/2013,15,457.973
17/12/2013,16,440.472
17/12/2013,17,415.125
17/12/2013,18,379.834
17/12/2013,19,362.969
17/12/2013,20,393.973
17/12/2013,21,416.452
17/12/2013,22,433.052
17/12/2013,23,441.473
18/12/2013,0,430.976
18/12/2013,1,410.345
18/12/2013,2,386.387
18/12/2013,3,367.244
18/12/2013,4,350.471
18/12/2013,5,334.466
18/12/2013,6,320.696
18/12/2013,7,325.802
18/12/2013,8,346.004
18/12/2013,9,354.769
18/12/2013,10,361.871
18/12/2013,11,371.808
18/12/2013,12,393.929
18/12/2013,13,430.532
18/12/2013,14,453.668
18/12/2013,15,452.581
18/12/2013,16,447.493
18/12/2013,17,419.129
18/12/2013,18,381.574
18/12/2013,19,365.821
18/12/2013,20,398.088
18/12/2013,21,425.21
18/12/2013,22,440.194
18/12/2013,23,442.708
19/12/2013,0,426.758
19/12/2013,1,414.991
19/12/2013,2,397.451
19/12/2013,3,381.61
19/12/2013,4,366.583
19/12/2013,5,348.601
19/12/2013,6,331.304
19/12/2013,7,335.158
19/12/2013,8,355.11
19/12/2013,9,368.728
19/12/2013,10,373.728
19/12/2013,11,384.189
19/12/2013,12,403.446
19/12/2013,13,436.838
19/12/2013,14,462.358
19/12/2013,15,459.225
19/12/2013,16,446.967
19/12/2013,17,416.619
19/12/2013,18,382.481
19/12/2013,19,364.345
19/12/2013,20,395.644
19/12/2013,21,423.757
19/12/2013,22,440.603
19/12/2013,23,445.033
20/12/2013,0,434.014
20/12/2013,1,422.062
20/12/2013,2,408.504
20/12/2013,3,391.822
20/12/2013,4,370.589
20/12/2013,5,354.479
20/12/2013,6,337.429
20/12/2013,7,336.757
20/12/2013,8,353.815
20/12/2013,9,362.516
20/12/2013,10,369.073
20/12/2013,11,374.608
20/12/2013,12,401.208
20/12/2013,13,437.793
20/12/2013,14,466.827
20/12/2013,15,466.76
20/12/2013,16,452.063
20/12/2013,17,416.535
20/12/2013,18,378.624
20/12/2013,19,357.168
20/12/2013,20,394.667
20/12/2013,21,425.858
20/12/2013,22,437.366
20/12/2013,23,441.605
21/12/2013,0,435.573
21/12/2013,1,424.798
21/12/2013,2,410.807
21/12/2013,3,396.559
21/12/2013,4,378.287
21/12/2013,5,360.555
21/12/2013,6,333.148
21/12/2013,7,321.06
21/12/2013,8,345.022
21/12/2013,9,351.045
21/12/2013,10,350.897
21/12/2013,11,364.22
21/12/2013,12,386.612
21/12/2013,13,412.916
21/12/2013,14,439.611
21/12/2013,15,422.259
21/12/2013,16,425.231
21/12/2013,17,404.048
21/12/2013,18,370.848
21/12/2013,19,355.676
21/12/2013,20,387.009
21/12/2013,21,420.815
21/12/2013,22,427.513
21/12/2013,23,426.537
22/12/2013,0,423.375
22/12/2013,1,414.002
22/12/2013,2,410.223
22/12/2013,3,400.455
22/12/2013,4,385.997
22/12/2013,5,366.466
22/12/2013,6,339.599
22/12/2013,7,327.195
22/12/2013,8,336.157
22/12/2013,9,340.931
22/12/2013,10,348.215
22/12/2013,11,360.515
22/12/2013,12,372.82
22/12/2013,13,390.198
22/12/2013,14,415.2
22/12/2013,15,418.309
22/12/2013,16,415.053
22/12/2013,17,394.003
22/12/2013,18,357.091
22/12/2013,19,331.307
22/12/2013,20,359.568
22/12/2013,21,394.016
22/12/2013,22,412.332
22/12/2013,23,423.135
23/12/2013,0,422.087
23/12/2013,1,421.263
23/12/2013,2,408.946
23/12/2013,3,392.046
23/12/2013,4,377.15
23/12/2013,5,356.885
23/12/2013,6,329.429
23/12/2013,7,314.129
23/12/2013,8,323.254
23/12/2013,9,340.633
23/12/2013,10,348.354
23/12/2013,11,360.559
23/12/2013,12,383.969
23/12/2013,13,419.97
23/12/2013,14,444.897
23/12/2013,15,447.574
23/12/2013,16,432.835
23/12/2013,17,402.479
23/12/2013,18,362.409
23/12/2013,19,343.227
23/12/2013,20,369.649
23/12/2013,21,398.265
23/12/2013,22,414.165
23/12/2013,23,428.343
24/12/2013,0,425.917
24/12/2013,1,410.098
24/12/2013,2,396.647
24/12/2013,3,378.596
24/12/2013,4,361.089
24/12/2013,5,341.574
24/12/2013,6,311.81
24/12/2013,7,307.314
24/12/2013,8,318.406
24/12/2013,9,333.711
24/12/2013,10,333.603
24/12/2013,11,339.956
24/12/2013,12,368.492
24/12/2013,13,408.153
24/12/2013,14,436.033
24/12/2013,15,448.722
24/12/2013,16,438.226
24/12/2013,17,403.393
24/12/2013,18,363.128
24/12/2013,19,351.482
24/12/2013,20,390.188
24/12/2013,21,415.391
24/12/2013,22,392.393
24/12/2013,23,364.579
25/12/2013,0,351.868
25/12/2013,1,358.708
25/12/2013,2,369.896
25/12/2013,3,377.931
25/12/2013,4,375.367
25/12/2013,5,363.324
25/12/2013,6,337.71
25/12/2013,7,335.706
25/12/2013,8,345.439
25/12/2013,9,354.71
25/12/2013,10,360.599
25/12/2013,11,366.497
25/12/2013,12,378.415
25/12/2013,13,383.56
25/12/2013,14,402.102
25/12/2013,15,416.232
25/12/2013,16,413.01
25/12/2013,17,395.848
25/12/2013,18,364.918
25/12/2013,19,342.607
25/12/2013,20,368.869
25/12/2013,21,405.108
25/12/2013,22,433.126
25/12/2013,23,452.934
26/12/2013,0,459.492
26/12/2013,1,457.267
26/12/2013,2,444.603
26/12/2013,3,430.747
26/12/2013,4,415.142
26/12/2013,5,399.385
26/12/2013,6,370.479
26/12/2013,7,363.92
26/12/2013,8,390.285
26/12/2013,9,399.968
26/12/2013,10,400.789
26/12/2013,11,412.756
26/12/2013,12,436.781
26/12/2013,13,436.323
26/12/2013,14,378.847
26/12/2013,15,337.384
26/12/2013,16,377.332
26/12/2013,17,420.19
26/12/2013,18,406.303
26/12/2013,19,389.891
26/12/2013,20,416.205
26/12/2013,21,446.896
26/12/2013,22,470.642
26/12/2013,23,484.076
27/12/2013,0,479.942
27/12/2013,1,473.684
27/12/2013,2,451.427
27/12/2013,3,441.301
27/12/2013,4,430.715
27/12/2013,5,414.411
27/12/2013,6,390.203
27/12/2013,7,385.653
27/12/2013,8,387.064
27/12/2013,9,385.607
27/12/2013,10,376.158
27/12/2013,11,382.451
27/12/2013,12,357.651
27/12/2013,13,365.851
27/12/2013,14,353.637
27/12/2013,15,372.118
27/12/2013,16,381.801
27/12/2013,17,375.73
27/12/2013,18,352.432
27/12/2013,19,347.275
27/12/2013,20,372.029
27/12/2013,21,399.384
27/12/2013,22,410.467
27/12/2013,23,415.257
28/12/2013,0,404.577
28/12/2013,1,406.114
28/12/2013,2,393.116
28/12/2013,3,379.204
28/12/2013,4,368.455
28/12/2013,5,355.471
28/12/2013,6,336.141
28/12/2013,7,327.811
28/12/2013,8,338.28
28/12/2013,9,343.99
28/12/2013,10,357.732
28/12/2013,11,373.249
28/12/2013,12,398.733
28/12/2013,13,416.955
28/12/2013,14,425.062
28/12/2013,15,380.765
28/12/2013,16,404.933
28/12/2013,17,405.503
28/12/2013,18,380.817
28/12/2013,19,363.938
28/12/2013,20,394.854
28/12/2013,21,420.54
28/12/2013,22,438.161
28/12/2013,23,442.714
29/12/2013,0,446.678
29/12/2013,1,435.782
29/12/2013,2,429.925
29/12/2013,3,425.385
29/12/2013,4,417.33
29/12/2013,5,402.743
29/12/2013,6,350.785
29/12/2013,7,305.181
29/12/2013,8,318.34
29/12/2013,9,341.204
29/12/2013,10,352.278
29/12/2013,11,357.731
29/12/2013,12,361.485
29/12/2013,13,394.9
29/12/2013,14,413.004
29/12/2013,15,403.356
29/12/2013,16,397.017
29/12/2013,17,389.207
29/12/2013,18,361.579
29/12/2013,19,339.412
29/12/2013,20,364.568
29/12/2013,21,407.483
29/12/2013,22,427.798
29/12/2013,23,441.963
30/12/2013,0,450.87
30/12/2013,1,454.923
30/12/2013,2,450.357
30/12/2013,3,439.305
30/12/2013,4,429.884
30/12/2013,5,411.638
30/12/2013,6,387.201
30/12/2013,7,380.723
30/12/2013,8,383.704
30/12/2013,9,390.258
30/12/2013,10,398.876
30/12/2013,11,403.707
30/12/2013,12,409.675
30/12/2013,13,453.096
30/12/2013,14,420.218
30/12/2013,15,406.888
30/12/2013,16,410.89
30/12/2013,17,430.197
30/12/2013,18,410.682
30/12/2013,19,390.489
30/12/2013,20,412.265
30/12/2013,21,443.705
30/12/2013,22,460.089
30/12/2013,23,475.482
31/12/2013,0,483.84
31/12/2013,1,479.305
31/12/2013,2,472.076
31/12/2013,3,455.55
31/12/2013,4,432.143
31/12/2013,5,423.826
31/12/2013,6,400.462
31/12/2013,7,382.74
31/12/2013,8,380.67
31/12/2013,9,383.514
31/12/2013,10,384.943
31/12/2013,11,397.446
31/12/2013,12,405.477
31/12/2013,13,387.849
31/12/2013,14,371.415
31/12/2013,15,406.756
31/12/2013,16,363.66
31/12/2013,17,309.008
31/12/2013,18,303.763
31/12/2013,19,326.475
31/12/2013,20,366.513
31/12/2013,21,387.739
31/12/2013,22,362.974
31/12/2013,23,339.152
01/01/2014,0,331.594
01/01/2014,1,339.477
01/01/2014,2,349.013
01/01/2014,3,361.695
01/01/2014,4,364.78
01/01/2014,5,359.757
01/01/2014,6,341.233
01/01/2014,7,336.805
01/01/2014,8,342.556
01/01/2014,9,349.118
01/01/2014,10,354.286
01/01/2014,11,363.998
01/01/2014,12,378.441
01/01/2014,13,387.891
01/01/2014,14,409.444
01/01/2014,15,408.881
01/01/2014,16,407.653
01/01/2014,17,395.654
01/01/2014,18,368.816
01/01/2014,19,343.829
01/01/2014,20,359.314
01/01/2014,21,391.981
01/01/2014,22,409.982
01/01/2014,23,431.175
02/01/2014,0,428.974
02/01/2014,1,430.632
02/01/2014,2,426.658
02/01/2014,3,412.044
02/01/2014,4,394.301
02/01/2014,5,385.947
02/01/2014,6,364.068
02/01/2014,7,349.614
02/01/2014,8,370.873
02/01/2014,9,380.069
02/01/2014,10,380.992
02/01/2014,11,387.493
02/01/2014,12,380.385
02/01/2014,13,363.066
02/01/2014,14,348.749
02/01/2014,15,261.905
02/01/2014,16,239.133
02/01/2014,17,315.249
02/01/2014,18,308.611
02/01/2014,19,304.207
02/01/2014,20,314.604
02/01/2014,21,326.807
02/01/2014,22,336.961
02/01/2014,23,351.898
03/01/2014,0,345.001
03/01/2014,1,312.001
03/01/2014,2,287.438
03/01/2014,3,296.533
03/01/2014,4,283.986
03/01/2014,5,274.693
03/01/2014,6,271.713
03/01/2014,7,267.605
03/01/2014,8,275.453
03/01/2014,9,276.691
03/01/2014,10,274.4
03/01/2014,11,273.518
03/01/2014,12,272.37
03/01/2014,13,275.102
03/01/2014,14,281.895
03/01/2014,15,285.453
03/01/2014,16,290.766
03/01/2014,17,291.616
03/01/2014,18,287.436
03/01/2014,19,287.449
03/01/2014,20,309.318
03/01/2014,21,323.124
03/01/2014,22,322.207
03/01/2014,23,310.226
04/01/2014,0,295.586
04/01/2014,1,279.185
04/01/2014,2,262.667
04/01/2014,3,249.444
04/01/2014,4,242.695
04/01/2014,5,234.715
04/01/2014,6,220.938
04/01/2014,7,208.763
04/01/2014,8,223.081
04/01/2014,9,249.203
04/01/2014,10,261.781
04/01/2014,11,270.117
04/01/2014,12,281.479
04/01/2014,13,297.258
04/01/2014,14,325.652
04/01/2014,15,339.76
04/01/2014,16,338.17
04/01/2014,17,320.938
04/01/2014,18,300.207
04/01/2014,19,291.884
04/01/2014,20,319.08
04/01/2014,21,341.539
04/01/2014,22,335.465
04/01/2014,23,320.742
05/01/2014,0,310.516
05/01/2014,1,295.488
05/01/2014,2,281.113
05/01/2014,3,269.405
05/01/2014,4,258.131
05/01/2014,5,242.78
05/01/2014,6,225.878
05/01/2014,7,220.907
05/01/2014,8,231.343
05/01/2014,9,244.379
05/01/2014,10,254.47
05/01/2014,11,267.727
05/01/2014,12,287.663
05/01/2014,13,313.897
05/01/2014,14,343.419
05/01/2014,15,366.904
05/01/2014,16,366.378
05/01/2014,17,345.621
05/01/2014,18,318.766
05/01/2014,19,301.649
05/01/2014,20,323.017
05/01/2014,21,360.573
05/01/2014,22,378.247
05/01/2014,23,389.522
06/01/2014,0,388.037
06/01/2014,1,387.897
06/01/2014,2,375.216
06/01/2014,3,364.389
06/01/2014,4,351.144
06/01/2014,5,339.174
06/01/2014,6,316.959
06/01/2014,7,313.852
06/01/2014,8,332.69
06/01/2014,9,350.711
06/01/2014,10,355.671
06/01/2014,11,371.54
06/01/2014,12,391.37
06/01/2014,13,430.002
06/01/2014,14,450.309
06/01/2014,15,456.227
06/01/2014,16,449.537
06/01/2014,17,428.051
06/01/2014,18,386.369
06/01/2014,19,361.367
06/01/2014,20,381.396
06/01/2014,21,422.629
06/01/2014,22,443.432
06/01/2014,23,460.161
07/01/2014,0,465.662
07/01/2014,1,459.014
07/01/2014,2,443.395
07/01/2014,3,430.432
07/01/2014,4,416.501
07/01/2014,5,397.389
07/01/2014,6,370.051
07/01/2014,7,356.601
07/01/2014,8,364.53
07/01/2014,9,371.826
07/01/2014,10,377.032
07/01/2014,11,389.651
07/01/2014,12,405.253
07/01/2014,13,439.458
07/01/2014,14,441.175
07/01/2014,15,381.331
07/01/2014,16,427.608
07/01/2014,17,432.295
07/01/2014,18,388.433
07/01/2014,19,351.958
07/01/2014,20,338.857
07/01/2014,21,312.59
07/01/2014,22,311.99
07/01/2014,23,334.125
08/01/2014,0,234.69
08/01/2014,1,196.686
08/01/2014,2,219.575
08/01/2014,3,242.659
08/01/2014,4,247.407
08/01/2014,5,254.029
08/01/2014,6,233.73
08/01/2014,7,230.513
08/01/2014,8,235.986
08/01/2014,9,235.06
08/01/2014,10,252.183
08/01/2014,11,264.385
08/01/2014,12,283.473
08/01/2014,13,300.591
08/01/2014,14,338.296
08/01/2014,15,339.636
08/01/2014,16,331.531
08/01/2014,17,333.343
08/01/2014,18,326.398
08/01/2014,19,319.271
08/01/2014,20,345.906
08/01/2014,21,372.887
08/01/2014,22,364.257
08/01/2014,23,387.033
09/01/2014,0,386.112
09/01/2014,1,376.89
09/01/2014,2,366.059
09/01/2014,3,353.684
09/01/2014,4,341.579
09/01/2014,5,335.552
09/01/2014,6,317.242
09/01/2014,7,307.539
09/01/2014,8,328.057
09/01/2014,9,337.324
09/01/2014,10,340.55
09/01/2014,11,349.399
09/01/2014,12,382.925
09/01/2014,13,422.375
09/01/2014,14,453.034
09/01/2014,15,417.67
09/01/2014,16,442.354
09/01/2014,17,422.909
09/01/2014,18,386.798
09/01/2014,19,360.819
09/01/2014,20,386.095
09/01/2014,21,425.674
09/01/2014,22,438.54
09/01/2014,23,435.668
10/01/2014,0,453.351
10/01/2014,1,446.731
10/01/2014,2,442.534
10/01/2014,3,431.012
10/01/2014,4,415.471
10/01/2014,5,398.244
10/01/2014,6,375.067
10/01/2014,7,363.655
10/01/2014,8,373.337
10/01/2014,9,379.512
10/01/2014,10,378.907
10/01/2014,11,394.817
10/01/2014,12,401.53
10/01/2014,13,431.28
10/01/2014,14,423.28
10/01/2014,15,419.808
10/01/2014,16,435.334
10/01/2014,17,418.078
10/01/2014,18,380.768
10/01/2014,19,324.63
10/01/2014,20,360.061
10/01/2014,21,416.345
10/01/2014,22,428.916
10/01/2014,23,432.722
11/01/2014,0,429.815
11/01/2014,1,429.271
11/01/2014,2,415.905
11/01/2014,3,400.484
11/01/2014,4,368.868
11/01/2014,5,317.458
11/01/2014,6,280.304
11/01/2014,7,159.574
11/01/2014,8,162.607
11/01/2014,9,170.517
11/01/2014,10,175.587
11/01/2014,11,189.318
11/01/2014,12,192.394
11/01/2014,13,197.478
11/01/2014,14,213.93
11/01/2014,15,223.055
11/01/2014,16,234.331
11/01/2014,17,249.146
11/01/2014,18,255.875
11/01/2014,19,261.329
11/01/2014,20,284.858
11/01/2014,21,308.951
11/01/2014,22,307.023
11/01/2014,23,296.797
12/01/2014,0,276.141
12/01/2014,1,266.071
12/01/2014,2,251.753
12/01/2014,3,243.114
12/01/2014,4,233.397
12/01/2014,5,230.636
12/01/2014,6,211.886
12/01/2014,7,200.571
12/01/2014,8,202.459
12/01/2014,9,206.917
12/01/2014,10,216.337
12/01/2014,11,222.43
12/01/2014,12,256.413
12/01/2014,13,244.758
12/01/2014,14,248.484
12/01/2014,15,264.842
12/01/2014,16,271.732
12/01/2014,17,269.579
12/01/2014,18,258.538
12/01/2014,19,254.354
12/01/2014,20,277.874
12/01/2014,21,286.972
12/01/2014,22,256.994
12/01/2014,23,305.937
13/01/2014,0,296.912
13/01/2014,1,284.296
13/01/2014,2,270.45
13/01/2014,3,263.195
13/01/2014,4,254.617
13/01/2014,5,251.718
13/01/2014,6,236.872
13/01/2014,7,237.567
13/01/2014,8,295.688
13/01/2014,9,266.606
13/01/2014,10,269.915
13/01/2014,11,276.636
13/01/2014,12,289.954
13/01/2014,13,310.431
13/01/2014,14,349.469
13/01/2014,15,362.755
13/01/2014,16,360.348
13/01/2014,17,344.97
13/01/2014,18,320.826
13/01/2014,19,306.033
13/01/2014,20,327.626
13/01/2014,21,354.074
13/01/2014,22,362.235
13/01/2014,23,362.022
14/01/2014,0,353.221
14/01/2014,1,337.485
14/01/2014,2,316.515
14/01/2014,3,301.791
14/01/2014,4,292.378
14/01/2014,5,282.904
14/01/2014,6,268.219
14/01/2014,7,271.93
14/01/2014,8,287.976
14/01/2014,9,301.87
14/01/2014,10,310.468
14/01/2014,11,319.521
14/01/2014,12,333.502
14/01/2014,13,367.433
14/01/2014,14,402.605
14/01/2014,15,410.799
14/01/2014,16,400.246
14/01/2014,17,378.77
14/01/2014,18,344.638
14/01/2014,19,324.395
14/01/2014,20,346.585
14/01/2014,21,376.517
14/01/2014,22,388.888
14/01/2014,23,393.669
15/01/2014,0,388.587
15/01/2014,1,376.236
15/01/2014,2,357.103
15/01/2014,3,342.596
15/01/2014,4,329.824
15/01/2014,5,317.266
15/01/2014,6,298.768
15/01/2014,7,294.11
15/01/2014,8,310.521
15/01/2014,9,323.23
15/01/2014,10,332.367
15/01/2014,11,346.005
15/01/2014,12,360.991
15/01/2014,13,401.757
15/01/2014,14,437.334
15/01/2014,15,443.229
15/01/2014,16,434.587
15/01/2014,17,408.233
15/01/2014,18,371.11
15/01/2014,19,344.678
15/01/2014,20,368.507
15/01/2014,21,402.373
15/01/2014,22,416.44
15/01/2014,23,426.356
16/01/2014,0,425.1
16/01/2014,1,407.726
16/01/2014,2,390.85
16/01/2014,3,374.271
16/01/2014,4,358.273
16/01/2014,5,341.395
16/01/2014,6,320.347
16/01/2014,7,314.068
16/01/2014,8,328.733
16/01/2014,9,349.617
16/01/2014,10,351.116
16/01/2014,11,359.059
16/01/2014,12,381.287
16/01/2014,13,422.391
16/01/2014,14,450.36
16/01/2014,15,444.891
16/01/2014,16,442.444
16/01/2014,17,417.485
16/01/2014,18,380.088
16/01/2014,19,354.729
16/01/2014,20,373.905
16/01/2014,21,411.678
16/01/2014,22,426.743
16/01/2014,23,436.009
17/01/2014,0,439.049
17/01/2014,1,423.418
17/01/2014,2,413.308
17/01/2014,3,402.252
17/01/2014,4,383.286
17/01/2014,5,368.47
17/01/2014,6,346.222
17/01/2014,7,340.486
17/01/2014,8,352.212
17/01/2014,9,370.504
17/01/2014,10,372.424
17/01/2014,11,370.418
17/01/2014,12,400.081
17/01/2014,13,438.592
17/01/2014,14,429.428
17/01/2014,15,444.05
17/01/2014,16,449.795
17/01/2014,17,439.499
17/01/2014,18,398.438
17/01/2014,19,374.624
17/01/2014,20,397.195
17/01/2014,21,430.101
17/01/2014,22,444.859
17/01/2014,23,456.08
18/01/2014,0,458.138
18/01/2014,1,449.371
18/01/2014,2,435.811
18/01/2014,3,424.252
18/01/2014,4,413.899
18/01/2014,5,398.251
18/01/2014,6,371.498
18/01/2014,7,358.383
18/01/2014,8,366.847
18/01/2014,9,381.046
18/01/2014,10,384.654
18/01/2014,11,389.031
18/01/2014,12,407.978
18/01/2014,13,419.348
18/01/2014,14,405.004
18/01/2014,15,335.853
18/01/2014,16,415.681
18/01/2014,17,419.263
18/01/2014,18,387.874
18/01/2014,19,366.969
18/01/2014,20,397.017
18/01/2014,21,423.409
18/01/2014,22,445.633
18/01/2014,23,438.444
19/01/2014,0,436.227
19/01/2014,1,437.175
19/01/2014,2,433.332
19/01/2014,3,426.024
19/01/2014,4,416.318
19/01/2014,5,406.763
19/01/2014,6,375.852
19/01/2014,7,366.785
19/01/2014,8,365.41
19/01/2014,9,365.963
19/01/2014,10,376.919
19/01/2014,11,379.104
19/01/2014,12,398.094
19/01/2014,13,409.649
19/01/2014,14,422.118
19/01/2014,15,390.624
19/01/2014,16,343.029
19/01/2014,17,376.023
19/01/2014,18,353.333
19/01/2014,19,339.013
19/01/2014,20,364.605
19/01/2014,21,407.216
19/01/2014,22,434.71
19/01/2014,23,450.495
20/01/2014,0,459.978
20/01/2014,1,453.991
20/01/2014,2,440.114
20/01/2014,3,409.803
20/01/2014,4,401.135
20/01/2014,5,389.92
20/01/2014,6,380.27
20/01/2014,7,370.305
20/01/2014,8,375.342
20/01/2014,9,392.372
20/01/2014,10,394.041
20/01/2014,11,399.273
20/01/2014,12,416.056
20/01/2014,13,451.419
20/01/2014,14,467.368
20/01/2014,15,480.995
20/01/2014,16,474.058
20/01/2014,17,457.459
20/01/2014,18,418.517
20/01/2014,19,386.624
20/01/2014,20,408.438
20/01/2014,21,445.792
20/01/2014,22,462.225
20/01/2014,23,476.848
21/01/2014,0,490.975
21/01/2014,1,493.87
21/01/2014,2,470.046
21/01/2014,3,462.159
21/01/2014,4,448.151
21/01/2014,5,429.129
21/01/2014,6,402.248
21/01/2014,7,331.332
21/01/2014,8,322.008
21/01/2014,9,333.496
21/01/2014,10,339.131
21/01/2014,11,349.454
21/01/2014,12,418.311
21/01/2014,13,439.348
21/01/2014,14,482.79
21/01/2014,15,478.179
21/01/2014,16,485.131
21/01/2014,17,465.94
21/01/2014,18,422.24
21/01/2014,19,394.946
21/01/2014,20,411.391
21/01/2014,21,446.428
21/01/2014,22,468.209
21/01/2014,23,498.182
22/01/2014,0,501.707
22/01/2014,1,499.197
22/01/2014,2,486.342
22/01/2014,3,475.064
22/01/2014,4,460.645
22/01/2014,5,448.591
22/01/2014,6,425.905
22/01/2014,7,413.456
22/01/2014,8,420.612
22/01/2014,9,429.07
22/01/2014,10,426.662
22/01/2014,11,427.036
22/01/2014,12,446.377
22/01/2014,13,466.113
22/01/2014,14,428.53
22/01/2014,15,446.649
22/01/2014,16,468.89
22/01/2014,17,449.601
22/01/2014,18,426.097
22/01/2014,19,398.988
22/01/2014,20,418.05
22/01/2014,21,454.845
22/01/2014,22,474.416
22/01/2014,23,483.152
23/01/2014,0,496.342
23/01/2014,1,496.634
23/01/2014,2,489.758
23/01/2014,3,475.599
23/01/2014,4,412.704
23/01/2014,5,445.907
23/01/2014,6,432.518
23/01/2014,7,410.974
23/01/2014,8,410.952
23/01/2014,9,418.435
23/01/2014,10,414.66
23/01/2014,11,411.67
23/01/2014,12,435.505
23/01/2014,13,451.663
23/01/2014,14,425.927
23/01/2014,15,387.01
23/01/2014,16,442.127
23/01/2014,17,454.905
23/01/2014,18,424.885
23/01/2014,19,397.2
23/01/2014,20,415.956
23/01/2014,21,451.282
23/01/2014,22,474.603
23/01/2014,23,490.029
24/01/2014,0,486.876
24/01/2014,1,495.569
24/01/2014,2,485.224
24/01/2014,3,474.813
24/01/2014,4,461.18
24/01/2014,5,451.595
24/01/2014,6,423.323
24/01/2014,7,409.174
24/01/2014,8,411.876
24/01/2014,9,414.38
24/01/2014,10,409.849
24/01/2014,11,412.299
24/01/2014,12,425.73
24/01/2014,13,458.979
24/01/2014,14,482.73
24/01/2014,15,482.085
24/01/2014,16,447.854
24/01/2014,17,406.035
24/01/2014,18,372.252
24/01/2014,19,331.626
24/01/2014,20,339.694
24/01/2014,21,369.029
24/01/2014,22,374.725
24/01/2014,23,375.36
25/01/2014,0,370.743
25/01/2014,1,360.294
25/01/2014,2,345.734
25/01/2014,3,330.985
25/01/2014,4,315.458
25/01/2014,5,296.594
25/01/2014,6,273.281
25/01/2014,7,254.008
25/01/2014,8,246.273
25/01/2014,9,245.853
25/01/2014,10,240.365
